"Symbol" "GSM429241" "GSM429243" "GSM429245" "GSM429247" "GSM429249" "GSM429251" "GSM429253" "GSM429255" "GSM429257" "GSM429259" "GSM429261" "GSM429263" "GSM429265" "GSM429267" "GSM429269" "GSM429271" "GSM429273" "GSM429275" "GSM429277" "GSM429279" "GSM429242" "GSM429244" "GSM429246" "GSM429248" "GSM429250" "GSM429252" "GSM429254" "GSM429256" "GSM429258" "GSM429260" "GSM429262" "GSM429264" "GSM429266" "GSM429268" "GSM429270" "GSM429272" "GSM429274" "GSM429276" "GSM429278" "GSM429280"
"UBQLN3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10489916984905
"CRCT1" 0 0 0 0 0 0 0 2.32411620287265 0 0 0 0 0 0 0 0 0 0 0 2.17747807722601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HIST1H4B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.80165773122016 0 0 2.19570837653229 2.31630087632175 0 0 0 0 0 0 0 2.00354769203574 0 0 0 2.17398722450331 0 0 0 2.98140071117898
"TM4SF4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.64672756974997 0 0 0 0 0 0 0 0 0 0 0 0 2.18352486980625 0 0 0 0 0 0 0
"FZD6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38392249791644 0 0 0 0 0 0 0 3.29929979783108 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CMA1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.330882024717 2.06033881481369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OR3A1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.24685569185869 0 0 0 0 0 0 2.63760220298841 0 0 0 0 0 3.33083814164947 0 0 0 0 0 0 0 2.05287414993161
"ACE" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.33910197898898 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PNMA8A" 0 0 0 0 0 0 0 0 0 0 0 0 2.08677090512762 0 0 0 0 0 0 0 0 0 0 0 0 0 2.24626911150732 0 0 0 0 0 0 0 0 0 0 0 0 0
"HPGDS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.48087834557204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08618309243935
"PTTG2" 0 0 0 0 0 0 0 0 0 0 0 0 2.29328109507794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.13763864648226 0 0 2.01121971888774 0 0
"OTUD7B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.78977043285249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"IFNW1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.59174649625718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GCKR" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.035659424726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"WNT1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.09091192564688 0 0 0
"CHRNA5" 0 0 0 0 0 0 0 0 0 0 0 0 0 2.66407306415265 0 0 0 0 0 0 0 0 2.51899070063935 0 0 0 0 0 0 0 0 3.80614627480728 0 0 0 0 0 0 0 0
"HIST1H4F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56738220992252 0 0 0 0 0 0 0 0 0 0 0 2.27647466057811 2.53010646561688 0 0 0 0 0 0 0 0 3.56622084574051
"TANC2" 0 2.03761340671614 0 0 0 0 0 0 0 0 0 2.15243898033607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.00913037338345 2.26375352554939 0 0 0 0 0 0 0 0 0
"ANOS2P" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36780969256732 0 0 2.01128368814515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OR5I1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08514758242247 0 0 0 0 0 0 0 0 0 0 2.74171627756596 0 0 0 0 0 0 0 0 0
"MROH7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GLRB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CATSPERG" 0 0 0 0 2.01776703616805 0 0 0 0 0 0 0 0 0 0 0 2.14065146781407 0 0 0 2.31518334056982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MELTF" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.69148243598939 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF154" 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21140111494411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TMEM38B" 0 0 0 0 0 0 0 2.1161213279007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.0232635932663 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TOP2A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.23331631276479 2.90973808769107 0 0 3.2943482924837 0 0 2.25748141900583 0 0 0 0 2.51551206973864 0 0
"USP29" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.48501992913877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SIM1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.01145145332017 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GIP" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.57055761386895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"INSL5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.03647502268694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOXD2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.53109993171875 0 0 0 0 2.25026911557166 2.35920543368601 0 0 0 0 0 0 0 2.52870630048856 0 0 0 0 0 0
"PPY" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12829051349385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CDY1" 0 0 0 0 2.91428667037843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94576935929611 0 0 0 0 0 0 2.45412294735329 0
"CDY1B" 0 0 0 0 2.91428667037843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94576935929611 0 0 0 0 0 0 2.45412294735329 0
"CDY2B" 0 0 0 0 2.91428667037843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94576935929611 0 0 0 0 0 0 2.45412294735329 0
"CDY2A" 0 0 0 0 2.91428667037843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94576935929611 0 0 0 0 0 0 2.45412294735329 0
"CCDC144A" 0 0 0 0 0 2.12786468566293 0 0 0 0 0 0 0 2.35377236228399 0 0 0 0 0 0 3.3310351386966 0 0 0 0 0 0 0 0 2.24758211777489 0 0 0 0 0 0 0 2.07126750773234 0 2.61480904800601
"PLCH1" 0 2.20991330850766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.2084882718807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.31943988989796 0 0 0 0 0
"DEFB126" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.35759379215485 0 0 0 0 0 0 0 0
"DUSP21" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.25309664289042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.4829296614072
"HOXA7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.30953979549153 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.00757103140235 0 0
"WDHD1" 0 0 0 0 0 0 2.60726066928893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYO15A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21859986598354 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.47303951844057
"NRXN2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.4644460442811 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TAS2R13" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23227974444224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22978727265692 0 0 0
"KCNK13" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.02013326810355 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SPINT3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32233484544788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.35579954197721 2.65898329791453 0 3.18181166199916
"KCNJ12" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"KCNJ18" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HES2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.43621740355373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SCIN" 0 0 0 0 0 0 0 0 0 0 2.47335702069396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SGCE" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.20860013743666 2.73674025511641 0 0 2.25113776829739 0 0 0 0 5.51140885227186 0 0 0 0 0
"TTYH1" 0 2.74066991083897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.46168072942847 2.40500190095114 0 0 0 0 0 0 2.70501789830157 0 0 0 0 0 0 0 0 0 0 2.14516452550404
"PHOX2B" 0 0 0 0 2.20862481741783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NR0B1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.40605653069376 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HAUS6P3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56115608355395 0 0 0 0 0 0 0 0 0 0 2.63491086036541 0 0 0 0 0 0 0 0 0 0 0 2.47404980596153 0 0
"HAUS6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56115608355395 0 0 0 0 0 0 0 0 0 0 2.63491086036541 0 0 0 0 0 0 0 0 0 0 0 2.47404980596153 0 0
"PLSCR2" 2.04583001760651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.55308538788307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.4000176097373
"GOLGA6A" 0 0 0 0 0 0 0 0 2.03526661642372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.14728268839347 0 0 0 0 0 0 0 0 0 0 0
"GOLGA6C" 0 0 0 0 0 0 0 0 2.03526661642372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.14728268839347 0 0 0 0 0 0 0 0 0 0 0
"GOLGA6D" 0 0 0 0 0 0 0 0 2.03526661642372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.14728268839347 0 0 0 0 0 0 0 0 0 0 0
"BRIX1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.69084034282797 0 0 0 0 0 2.17603173109831 0 0 0 0 2.45223948120414 0 0 2.52508335259889 0 0 0 0 0 4.33024781502965
"TFPI" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.02368113127984 0 3.72360839163407 0 0 2.20409639528129 0 2.55877240324472 3.18096389125442 0 0 0 0 0 2.09545376186088
"OR1D4" 0 0 0 0 0 0 0 0 0 2.39319248784307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21108134781482 0 0 0 0 0 0 0 0
"OR1D5" 0 0 0 0 0 0 0 0 0 2.39319248784307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21108134781482 0 0 0 0 0 0 0 0
"GINS1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.30128378809207 0 3.42103260794254 0 0 0 0 0 0 0 2.37577132294311 0 0 2.73861520202757 2.24428633955065
"ZNF362" 0 0 0 0 0 0 0 0 2.02900443837302 0 0 0 0 0 0 0 0 0 0 2.92321694526078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OPN1SW" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.45794374537783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CPS1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.77548275015353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"KDELC1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.19831024316111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOXE3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04075889441727 0 0 2.38977613342927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"DYNLL1P3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.97936603591767 0 0 0 0 0 0 0 0 2.07506715389257 0 0 2.67730402202901 2.24202725809157 0 0 0 0 0 0 0 0 0
"KIF1A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.24231921336937 2.28799296882513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF426" 0 0 0 0 0 0 0 0 0 0 2.48669560593753 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15828200138084 0 0 0 0 0 5.7250420084759 0 0 0 0 0 0 2.35975926330222 0 0
"PRTN3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16121950760019 2.0461382086029 0 0 0 0 0 0 0 0 0 0 0 2.91398394056159 0 0 0 0 2.4481705585835 0 3.8088864910507 0
"GAPDHS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94234209683012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.00904926789996 0
"PRRX1" 0 2.2328153210872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.92471672800427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40090118769986 3.34795366037087 2.76686874713615
"HTR1F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30391910114687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SPATA7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.26682328748083 2.69234954096165 0 0 0 0 0 2.88888356281239 0 0 0 0 0 0 2.22165620567541 0 0
"AHNAK2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.70085264866092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.33181207902881 0 0 0 0 0
"PYGO1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.7316327021157 0 0 0 0 0 0 0 0 0 2.17141819650127 0 0 0 0 0 0 0 0 0 0
"CCL2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.40171025211087 2.82689474791898 3.6131248823044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TFF2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.43449704484037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FHP1" 0 0 0 0 0 0 0 0 0 0 0 0 2.07418220679755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16955313128506 0 0 0 2.5221158941857 0 0 0 0 0 0 0
"ZNF345" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.52768199353114 0 0 0 0 0 2.15371702337643 0 0 0 0 0
"TNR" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.53756046029363 2.14192508459976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.73386451811406
"HOXA9" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.39261720007657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.51359477155251
"CPE" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16875150006403 0 0 0 0 0 0 0 2.04779199920677 0
"S100G" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.71182720392549 0 0 0 0 0 0 0 0 0 0
"DLL3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57485898759601 0 0 0 0 0 0 0 0 0 0 0 2.65774032305191 0 0 0 0 0 0 0 0
"FOXN1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38887735408056 0 2.22468277405961 0 0 0 0 0 0 0 0 0 0 0 0 2.75201489243361 0 0 0 0 0 0 0
"FZD3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.62150925951127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.44406210717983 0 0 0 0 0 0 0 0 0 0
"FOXI1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NTSR2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.27768873667121 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SLC44A4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.98847209227785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.18370300721326 0 0 0 0
"SPAG4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.2077091578837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANKRD26" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21752751549472 0 0 2.79149127569581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.98549156718019 0
"SHANK2" 0 0 0 0 0 0 0 2.07551584237747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SCN2A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06996986105403 0 0 0 0 0 3.54089353973964 0 0 0 0 0 2.0818747339323 0 2.32131567759014 2.40728406240884 0 0 0 0 0 0 0 0
"MAP4K3" 0 0 0 0 0 0 0 2.08369819907324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.33535677930383 0 0 0 0 2.13285681437642 0 0 0 0 0 0 0 0 0
"CPEB3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.57198556920932 2.78326286296601 0 0 8.3886708102951 0 0 0 0 0 0 0 0 0 0 0 0 3.31170387380557 0
"ACSM1" 0 0 0 0 0 2.08933631943752 0 0 0 0 0 0 0 0 0 0 2.00357871799715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"BDNF" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22679405553631 0 0 0 0 0 0 0 0 0 0 0 0 0 3.61118218223285 0 0 0 0 0 0 0 0 0 2.27682523333634
"SLC7A11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.18847682474346 0 0 0 0 0 2.29958258095553 2.54847735375843 0
"FERMT2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.61185487098234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LRRC15" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.28457428782089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06113014353925 0 0
"MSR1" 0 0 0 2.05199312407133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05469098056515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.93678297194131
"CNGA1" 0 0 0 0 0 0 0 0 0 0 0 2.02086218593363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADAM7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04109389252374 0 0 0 0 0 0 0 0 0 0 0 0 0 2.90379679100845 0 0 0 2.97307645135072 0 0 0 0 0 2.64586511010698 2.19119262445185
"CAMTA1" 0 2.28368142181239 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TIMP4" 0 0 0 0 0 0 0 0 0 0 0 2.49345469648314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3724595688019 0
"KRT18P50" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.25107259123232 0 0 0 0 0 0 0 0 0 0 3.3844708286808 3.28227479469806 0 0 0 0 0 0 2.27638210738963 0
"SYBU" 0 0 0 0 0 0 0 0 0 0 0 0 0 2.231646024825 0 0 0 0 0 0 0 2.09201287638017 2.01830670141368 0 0 2.22152142127864 0 0 0 0 0 0 0 0 0 0 0 0 4.12527316752463 0
"ZSCAN31" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16842594721372 2.53101840202873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ATP6V0A4" 0 0 0 0 0 0 0 0 0 0 0 0 2.47059407614626 0 0 0 0 0 0 0 0 0 0 0 0 2.11164549924817 2.42726259794095 0 0 0 0 2.32873968868566 0 2.15378866014821 0 0 0 0 0 2.37827897220559
"GABRA4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08511018948423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SEMA3C" 0 0 0 0 0 0 0 0 2.24255362204372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.10372167368076 0 0 0 0 0 0 0 0 0 3.24054181772595 0 0 0 0
"CD207" 0 0 0 0 0 0 0 0 0 0 2.24098117236826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CRYBA2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22939589590387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CCL27" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.87934228110536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FABP7" 0 0 0 0 0 0 0 0 0 2.22618410476288 0 0 0 0 0 0 0 0 0 2.31720239332989 0 0 0 0 2.47406840735986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HSD11B2" 0 0 0 0 0 0 0 0 0 2.32403740308706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.40752542175507 0 0 0 0 0 0 0 0 0 0 0 0 0 2.67185457427646
"CETN3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56998358589735 0 0 0 0 0 0 0 0 0 0 3.41023857576595 0 0 0 0 0 0 0 0 0 0 0 2.32850835380045 0 0
"GNRHR" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RAPGEF5" 0 0 0 2.13022285813483 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06406327531052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"UNC5C" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PLS1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.02378707586581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PERP" 0 2.38946787397728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.87057034211696 0 0 0 0 2.0774141061162 0 0 0 0 0 0 3.63303713359434 0 0
"CXCL14" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.2467358128856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LY6G6E" 0 0 0 0 0 0 0 0 0 2.1120572255894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CRYGA" 0 0 0 0 0 0 0 0 0 0 2.49441880301638 0 0 0 0 0 0 0 0 0 4.20999499979144 0 2.2373568736907 0 0 0 0 0 0 0 0 0 3.11939005453799 0 0 0 0 0 0 2.61269263301017
"MYO16" 0 0 0 0 2.09544639213889 0 0 0 0 0 0 0 0 0 0 0 2.15198960011524 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADH7" 0 0 0 0 0 0 2.14687367082804 0 0 0 0 0 0 0 0 0 0 0 0 0 3.49628409025474 2.01017510480039 0 0 0 0 0 0 0 0 0 0 4.33646577947051 0 0 0 2.26668229900542 0 0 0
